action = 0;action = 180
-281.3333;81.7447
-218.6207;77.1125
-225.6579;82.6661
-226.2069;78.5138
-182.4324;80.3571
-230.8271;79.0875
-165.7718;80.8167
-243.2624;82.2806
-224.4604;82.7615
-161.4754;76.8713
-202.8986;79.5089
-243.7500;80.0590
-264.0288;81.8297
-207.6271;77.8338
-181.2030;77.2286
-176.6871;83.0552
-194.3662;77.1416
-217.7778;78.1395
-197.2973;81.7602
-215.5039;81.9064
-194.9275;79.5089
-146.9388;77.5606
-178.7671;79.4393
-189.0511;73.0004
-216.5468;77.6366
-171.1268;78.0746
-230.0000;79.5781
-178.8732;76.2087
-198.4496;76.3391
-279.8561;83.2274
-243.2624;79.4828
-240.1316;78.4497
-192.3077;78.0653
-179.2308;76.7932
-173.0496;77.6176
-228.3582;80.0085
-229.1971;78.5865
-158.3333;76.7736
-243.2624;79.4828
-225.6000;74.9895
-209.6296;75.8140
-186.3014;79.9065
-240.2878;80.8979
-219.8582;83.6795
-278.6885;78.7216
-236.3057;83.0986
-170.6349;78.2224
-178.7671;78.0374
-164.0000;80.3404
-227.2152;84.0307
-249.6124;77.7309
-235.3659;83.0479
-271.9424;83.2274
-263.9706;78.1303
-202.6846;79.4130
-225.6579;80.3237
-220.4724;79.1403
-235.4610;79.4828
-234.1772;80.2733
-200.0000;79.3691
-223.0769;78.9987
-225.6579;82.6661
-233.5484;82.6439
-227.6596;78.5502
-236.1111;80.8574
-232.8947;82.1976
-220.2532;84.5004
-195.3020;81.7524
-210.0671;78.9451
-203.7313;75.8242
-178.9855;79.0432
-250.7246;80.9060
-248.5915;77.6081
-209.8592;76.6751
-251.0638;80.4154
-171.3333;79.4043
-220.8333;79.9236
-254.8387;78.8913
-214.2857;78.9003
-231.5068;81.7757
-279.0541;82.6956
-235.0993;82.2052
-234.0741;77.2093
-210.6870;78.6408
-154.4776;78.6137
-180.5369;77.5415
-184.3537;84.1054
-208.6331;80.4320
-178.8732;82.7396
-178.7671;80.3738
-202.8986;78.1118
-255.3846;80.0422
-253.5714;84.1525
-208.9041;84.1121
-171.3333;78.9362
-216.4384;79.4393
-223.0769;81.7989
-242.7536;82.3031
-215.3333;80.8085
-219.5946;80.8248
-230.0000;80.8085
-274.4681;84.6121
-238.4615;79.9321
-144.4444;77.2093
-160.7407;79.5349
-124.3421;78.4497
-188.2759;81.3163
-255.6391;80.4816
-227.6596;74.8198
-269.2857;78.0932
-297.6923;74.9367
-269.3431;77.6555
-237.2263;79.5176
-280.2469;83.5329
-182.6389;79.9236
-156.9343;77.6555
-186.9565;75.0943
-225.9259;79.5349
-164.9635;76.2590
-185.1852;81.8605
-215.3846;82.7323
-186.0000;78.0000
-199.3197;80.3655
-258.8652;82.2806
-225.9259;81.8605
-196.4539;79.4828
-248.1013;81.6823
-251.3889;80.8574
-165.8333;78.2773
-264.1379;83.1847
-271.9424;79.0343
-186.9565;77.6461
-308.3333;83.2770
-170.6349;77.2957
-186.9565;77.1804
-194.9275;77.6461
-252.0000;82.4000
-195.5224;80.0085
-271.7241;81.7834
-196.7105;79.8552
-169.3878;78.9630
-191.8367;79.8980
-238.9937;84.9637
-190.7143;79.0254
-185.1852;77.6744
-213.2450;80.8003
-203.4483;81.3163
-248.2014;80.8979
-243.2000;79.6211
-173.1034;78.5138
-205.5556;77.5891
-225.6579;82.6661
-158.8235;77.1997
-154.9669;79.8638
-254.6053;85.4770
-230.0000;82.2881
-226.2069;85.0531
-171.0145;78.1118
-264.0288;79.9661
-248.2014;79.9661
-206.3291;79.8036
-223.5294;79.0609
-255.6391;78.6227
-194.9275;79.9746
-176.8707;78.9630
-244.2748;80.4981
-252.8302;83.0842
-217.9688;75.8853
-196.4539;77.6176
-214.2857;79.4305
-256.7568;81.2925
-169.0647;79.5002
-219.8582;81.8143
-159.7222;79.9236
-191.8367;82.7029
-229.1971;81.3796
-187.9195;82.2203
-171.2329;79.9065
-126.2411;79.4828
-247.7941;76.7343
-216.4384;83.1776
-190.2778;78.0560
-214.2857;80.7183
-182.2368;81.7291
-178.8732;80.8736
-159.7222;78.5229
-229.2517;81.7680
-154.9669;80.3321
-194.2675;80.7512
-198.0645;84.9893
-208.2803;82.6291
-196.4072;83.4976
-188.6525;84.6121
-160.5263;84.5400
-148.1203;80.0169
-158.3333;80.9544
-285.0000;83.2203
-211.9403;78.6137
-175.0000;76.8519
-195.8621;82.2505
-216.5468;80.4320
-195.8621;77.5796
-197.2973;81.2925
-188.5246;76.4087
-213.0769;84.6835
-192.8058;79.9661
-168.8889;80.0000
-204.6154;78.1857
-209.1503;80.7840
-182.4324;78.9541
-244.2177;76.1581
-194.4882;80.0674
-221.5385;84.2194
-198.6755;83.1418
-172.8682;78.1949
-207.3529;79.5262
-229.1339;82.8487
-210.0671;84.0919
-202.1127;82.2731
-225.9259;78.1395
-257.5000;76.4286
-209.1503;80.7840
-214.2857;80.0169
-162.2517;79.3955
-230.7190;84.0648
-198.0645;80.2985
-194.9275;79.5089
-136.8056;78.5229
-221.7687;79.4305
-204.7297;80.3571
-243.7500;86.9270
-104.2857;75.2966
-185.1852;82.7907
-236.7347;79.4305
-228.2258;79.1667
-278.8079;80.8003
-195.8621;79.4480
-168.8889;77.2093
-219.3548;79.1667
-208.2803;81.2207
-184.3537;78.4955
-165.5172;81.7834
-202.1127;83.2061
-180.6897;78.5138
-189.0511;77.6555
-200.0000;77.4936
-296.5986;81.3005
-215.3333;78.0000
-227.6596;82.2806
-120.0000;77.6271
-178.3951;82.1215
-184.8921;80.4320
-188.2759;76.1783
-196.1538;78.6498
-235.0993;83.6100
-186.9565;79.5089
-198.5714;77.1610
-180.6897;79.4480
-182.6389;78.9898
-161.5385;80.3988
-205.1095;80.4486
-205.1613;80.2985
-189.8649;79.4218
-193.8356;76.6355
-240.2878;79.0343
-158.8235;79.8466
-147.5000;80.7265
-202.6846;83.1561
-182.8571;76.6949
-156.9343;76.7245
-193.8356;80.8411
-259.0278;81.7912
-191.8367;83.1704
-164.0000;80.3404
-165.2482;79.0165
-178.8732;79.4741
-207.6923;82.2656
-172.9927;82.3106
-201.3699;81.7757
-202.6846;82.2203
-234.4000;80.5474
-215.4412;77.6650
-266.6667;79.5867
-187.3134;77.6839
-120.0000;81.7834
-190.2778;80.3905
-158.3893;81.2846
-195.5224;78.1488
-190.7143;79.9576
-252.3438;81.4503
-232.8947;81.2606
-228.4722;80.3905
-305.2632;82.8052
-225.9259;81.3953
-202.2901;77.2478
-237.2263;80.4486
-166.2420;77.9343
-250.0000;77.7027
-192.1875;78.2040
-232.2148;82.2203
-184.6154;80.3988
-200.0000;80.0253
-202.8986;81.8374
-197.2973;84.5663
-171.2329;78.0374
-178.9855;76.7146
-233.7931;83.1847
-186.0000;79.4043
-225.6579;80.7922
-173.0496;79.4828
-206.8027;82.7029
-218.4211;84.0716
-240.8451;84.6056
-150.0000;77.7027
-168.7023;79.1051
-167.3611;79.4567
-186.9565;78.1118
-187.3134;80.0085
-222.1429;82.7542
-159.7222;79.9236
-175.0000;82.1062
-136.1963;78.8190
-138.0597;80.0085
-230.0000;83.4764
-221.1679;80.9141
-178.7671;81.3084
-148.1203;82.8052
-269.0323;83.1130
-137.4101;78.5684
-180.5369;78.0094
-236.7347;82.2354
-258.5185;81.3953
-175.0000;79.9576
-251.0638;82.2806
-189.4737;79.3867
-167.5676;80.8248
-199.2647;80.9222
-184.6154;80.3988
-233.5484;80.2985
-218.6207;80.8493
-183.6478;81.6745
-190.2778;78.9898
-171.3333;79.4043
-247.7941;73.9425
-221.1679;77.6555
-212.0567;82.2806
-200.7194;79.0343
-188.6525;79.4828
-124.8175;77.6555
-225.1572;81.6745
-203.6810;83.5259
-180.8511;76.6850
-214.2857;80.4237
-191.1765;80.4569
-189.4737;82.8052
-216.4384;81.7757
-191.1765;80.4569
-209.1503;82.6587
-206.8027;81.3005
-151.1811;76.8226
-153.8462;79.4654
-178.8732;82.7396
-237.0968;81.0185
-184.1060;78.4589
-188.2759;79.4480
-148.9051;78.5865
-222.1429;77.6271
-214.2857;78.5593
-212.0567;82.7469
-91.9463;77.5415
-226.8116;79.9746
-220.8333;81.7912
-230.0000;81.5126
-228.4722;80.8574
-181.2030;75.3697
-195.5224;78.1488
-173.1034;77.1125
-183.3333;82.3480
-225.9259;82.7907
-186.0000;81.2766
-182.0513;79.3515
-239.0411;82.7103
-198.5714;78.5593
-221.1679;81.3796
-230.0000;82.1368
-246.1538;79.4654
-306.1538;80.9705
-218.6207;78.0467
-235.4610;79.9491
-211.0345;80.3822
-221.7687;80.8330
-162.6866;77.6839
-248.7805;79.6382
-204.2553;77.1513
-180.6897;79.9151
-223.5294;77.1997
-196.4539;79.9491
-145.3237;79.0343
-189.8649;82.2279
-201.4815;80.0000
-190.2778;82.2581
-233.0986;82.2731
-186.0000;78.9362
-184.1060;79.3955
-232.3741;77.1707
-217.7778;78.1395
-208.0000;76.8421
-195.6250;84.9573
-152.7027;80.3571
-216.5468;79.9661
-233.3333;81.4189
-180.3922;78.9092
-206.8027;81.7680
-224.3590;81.6980
-239.0977;78.6227
-190.7143;77.1610
-240.6452;79.8294
-169.0647;78.1025
-208.9041;81.3084
-197.7444;80.0169
-182.4324;79.8895
-188.6525;79.4828
-223.5294;81.2527
-196.7105;80.7922
-250.7246;78.1118
-181.5476;82.0755
-186.3014;80.8411
-225.0000;77.2382
-239.7059;74.8731
-180.5369;80.3488
-240.8451;75.2757
-245.2555;80.9141
-176.9231;76.6653
-240.6452;81.2367
-229.2517;79.8980
-176.9231;76.1986
-221.1679;78.5865
-180.6897;79.4480
-216.5468;79.0343
-148.9051;76.2590
-224.3590;79.8208
-180.5369;80.8167
-152.2293;78.8732
-180.6897;80.8493
-227.2152;84.5004
-131.9728;80.3655
-185.4430;82.1520
-178.8732;79.0076
-235.0993;81.2686
-171.1268;80.4071
-260.9375;81.9140
-140.8759;75.7935
-163.3803;80.8736
-211.0345;83.1847
-201.3699;81.7757
-233.7931;82.2505
-225.6579;80.3237
-193.3333;75.3488
-238.4615;80.2901
-187.2611;81.2207
-168.8889;76.7442
-214.2857;78.1580
-236.1111;82.7250
-181.3953;79.5867
-263.8462;83.2911
-215.3846;78.9987
-193.8931;78.1764
-230.0000;78.5593
-191.1765;77.6650
-232.3741;80.8979
-182.4324;82.6956
-191.6667;80.9544
-202.1127;80.4071
-148.9051;80.4486
-230.0000;80.4237
-229.1971;82.3106
-190.7143;80.4237
-208.6331;82.2956
-195.3020;82.2203
-202.1127;80.8736
-216.4384;83.1776
-139.1304;77.1804
-198.6755;83.1418
-163.6986;82.7103
-142.7586;77.5796
-253.8462;82.7323
-212.1622;78.0187
-213.0769;79.1139
-126.4706;76.7343
-197.9167;82.2581
-241.3793;83.1847
-246.9799;82.2203
-177.0370;75.8140
-224.8322;82.2203
-202.6846;80.3488
-167.3611;78.9898
-165.2482;79.0165
-199.2647;74.8731
-214.2857;78.9630
-187.5817;79.3779
-187.3134;79.0786
-210.8696;80.4403
-172.9927;77.1900
-195.5224;78.6137
-211.0345;81.7834
-204.7297;79.8895
-224.0310;79.5867
-180.5369;81.2846
-187.9195;83.6240
-164.6617;78.1580
-163.3803;79.4741
-190.9677;77.9531
-246.9231;81.4346
-196.7105;81.7291
-232.3741;81.3638
-138.0597;80.9383
-203.4483;82.7176
-204.7297;81.2925
-155.0725;79.9746
-152.7027;78.4864
-212.0567;79.4828
-259.6154;80.7594
-192.8058;80.4320
-195.3020;80.8167
-180.6897;74.7771
-224.4604;79.9661
-226.2069;80.3822
-194.3662;78.0746
-182.6389;76.1885
-200.0000;77.9625
-170.8955;79.0786
-141.2903;81.7058
-248.9655;84.5860
-151.4286;79.9576
-160.3053;76.7835
-140.1408;79.4741
-208.0000;82.2128
-186.3014;80.3738
-256.1151;81.3638
-176.7742;78.8913
-209.6296;82.7907
-218.1818;77.3434
-148.1203;77.6933
-169.2308;78.9987
-217.1171;75.5965
-191.1765;81.8528
-244.7761;82.3331
-207.6923;82.2656
-223.9726;80.8411
-215.2866;83.0986
-163.0435;77.6461
-207.3529;80.9222
-187.5817;77.0345
-266.6667;83.1704
-213.1387;76.2590
-209.1503;78.9092
-203.4483;78.5138
-149.2188;78.2040
-200.7194;78.1025
-194.9275;78.1118
-213.1944;79.4567
-213.2911;81.6823
-201.3699;82.7103
-214.2857;79.5522
-216.5468;83.6934
-173.0496;78.5502
-199.3197;83.6379
-164.6617;77.2286
-105.7554;76.2389
-190.2778;80.8574
-178.9855;81.3717
-285.8209;83.7278
-112.1429;78.5593
-148.3871;80.0926
-169.6774;82.1748
-144.4444;79.3779
-172.8682;81.4424
-164.6617;80.9463
-180.2548;83.5681
-136.2963;79.5349
-238.4615;81.2287
-217.4497;83.1561
-250.3704;77.6744
-194.9275;79.0432
-182.6389;79.4567
-252.2876;81.7213
-222.6667;86.4255
-186.3014;82.7103
-189.4737;81.8758
-165.5172;79.4480
-116.9014;77.6081
-264.1892;83.1633
-227.0270;83.1633
-161.5385;81.7989
-206.4286;80.8898
-167.1429;79.4915
-175.0000;82.8125
-204.7297;85.0340
-205.1095;82.3106
-141.0959;82.2430
-253.2847;83.2416
-163.3803;79.0076
-156.9343;77.6555
-184.3537;81.7680
-207.6923;80.8655
-208.6331;84.6252
-169.3878;81.7680
-201.4815;80.0000
-198.0645;79.3603
-214.2857;84.5729
-233.7931;81.7834
-285.3503;83.5681
-246.5753;79.9065
-202.1127;79.9406
-245.2555;79.9831
-175.0000;82.7250
-191.5663;84.9186
-216.4384;78.5047
-223.9726;82.7103
-202.6846;84.5598
-180.5369;81.2846
-220.5298;86.8880
-158.8235;83.1274
-218.6207;81.3163
-245.7143;83.2203
-140.8759;80.4486
-214.2857;84.1054
-256.7568;84.5663
-147.1014;79.0432
-153.8462;79.9321
-201.3699;80.8411
-185.1852;81.3953
-188.6525;83.2132
-176.9231;80.8655
-196.4539;83.2132
-194.7712;84.5334
-183.5938;81.9140
-216.5468;85.0911
-187.2611;81.6901
-245.4545;79.1929
-229.2517;85.0404
-188.2759;78.9809
-182.6389;80.8574
-210.0671;82.6882
-222.6667;82.6809
-210.8696;79.9746
-205.5556;81.3243
-243.2624;81.3480
-225.3521;79.4741
-259.0278;85.9932
-217.3077;87.3294
-175.0000;78.9898
-216.8000;78.2316
-238.4615;79.1139
-215.3333;81.7447
-198.5714;79.9576
-200.0000;81.3322
-187.3134;81.4032
-224.8322;86.8992
-153.2374;79.0343
-195.5224;81.4032
-159.2857;80.4237
-173.1544;80.3488
-182.6389;83.1919
-208.9041;82.7103
-183.3333;80.4899
-217.4497;83.1561
-155.6338;76.6751
-177.1654;80.0674
-125.6410;79.8208
-175.0000;75.9664
-189.0511;79.9831
-189.4737;77.6933
-194.3662;78.0746
-197.4843;83.0842
-230.0000;79.9576
-203.7313;77.6839
-232.8947;84.5400
-190.7143;81.8220
-220.8333;82.7250
-170.8955;78.1488
-123.4375;80.0590
-213.1944;83.1919
-222.6667;82.2128
-124.6479;80.4071
-227.8146;82.6735
-205.1095;81.3796
-166.2420;77.9343
-192.3077;79.9321
-231.5068;80.8411
-200.0000;84.9957
-176.9231;81.3322
-226.8116;83.2345
-182.0513;81.5359
-184.1060;85.0149
-134.6667;78.0000
-190.2778;78.5229
-227.4809;81.4268
-195.5224;79.5435
-240.6452;85.4584
-124.8175;79.0521
-199.2647;80.4569
-196.4539;82.7469
-221.1679;82.7761
-229.2517;85.0404
-242.2222;81.8605
-164.6617;75.8344
-192.3077;82.2656
-209.6296;84.6512
-218.8406;81.3717
-198.5714;80.4237
-198.5714;78.5593
-225.3521;83.2061
-210.0671;83.6240
-176.9231;80.8655
-226.4516;83.1130
-143.5714;79.4915
-191.8367;82.7029
-187.9195;84.5598
-235.0993;83.1418
-173.1034;82.2505
-156.3910;80.0169
-200.0000;80.3988
-164.3411;76.8030
-236.7347;81.7680
-148.9051;77.6555
-193.8931;78.6408
-233.7931;83.6518
-132.3944;81.3401
-139.5161;79.1667
-184.8921;82.7615
-226.2069;85.0531
-141.8440;78.5502
-230.0000;80.0422
-219.5946;82.2279
-206.4286;81.8220
-199.3197;80.8330
-190.2778;83.6587
-184.6154;80.8655
-173.0496;82.2806
-143.5714;83.2203
-147.1014;79.0432
-219.3548;84.9893
-156.1644;78.9720
-131.0924;77.3625
-178.7671;82.7103
-182.6389;78.0560
-193.3333;83.1489
-158.3893;79.8809
-126.4706;77.1997
-220.8333;84.1256
-169.0647;80.4320
-210.2564;84.0444
-134.6667;79.8723
-169.0647;77.6366
-196.7105;83.6031
-199.2647;79.9915
-191.8367;83.6379
-157.9310;81.7834
-221.5385;83.7553
-127.5862;79.9151
-168.2927;76.3988
-248.2014;85.0911
-195.3020;83.6240
-175.0000;78.1672
-186.6197;83.6726
-152.0833;80.8574
-165.8333;78.7395
-182.6389;84.1256
-163.6986;78.9720
-245.9119;85.4336
-202.8986;82.7688
-169.5364;82.6735
-215.3846;85.0658
-166.2420;79.3427
-232.3741;79.9661
-175.0000;83.6587
-154.4218;80.3655
-139.1304;80.4403
-175.0000;83.6031
-164.0000;79.1579
-218.4211;85.4770
-121.4765;80.3488
-147.6821;81.7369
-188.6525;80.8817
-136.2963;77.2093
-190.4000;82.4000
-167.9487;83.5751
-136.2963;80.0000
-113.6691;79.9661
-212.1622;83.6310
-173.0496;78.0839
-187.9195;82.2203
-234.0741;85.5814
-189.4737;79.5522
-165.2482;82.7469
-158.8235;80.9222
-210.8696;79.9746
-147.8873;81.3401
-238.4615;83.1990
-200.0000;76.8810
-178.8732;82.2731
-183.2335;86.3266
-235.7143;82.6513
-169.0647;79.5002
-148.6301;81.7757
-194.3662;81.8066
-171.3333;81.7447
-264.1892;82.6956
-175.0000;80.7922
-234.7826;83.7003
-215.4412;82.3181
-185.1852;80.0000
-187.2611;85.9155
-181.2030;82.3405
-173.0496;79.0165
-164.6617;76.2991
-197.9167;79.4567
-214.2857;80.9463
-157.4468;78.0839
-163.0435;81.3717
-218.6207;80.8493
-180.8511;78.5502
-157.2581;77.3148
-154.4776;77.2189
-217.7778;82.3256
-147.5000;79.7863
-166.6667;77.7027
-176.7296;84.0239
-210.8696;83.2345
-166.4063;78.6678
-187.3134;77.6839
-181.2030;80.4816
-184.3537;80.8330
-258.8652;85.5447
-189.4737;81.8758
-188.4146;85.4024
-140.1408;81.3401
-210.8696;82.7688
-244.7761;81.4032
-188.2759;81.7834
-128.1481;79.0698
-137.6000;79.6211
-176.9231;82.7323
-208.2803;80.7512
-138.4615;77.1319
-178.6667;81.2766
-195.8621;82.7176
-183.0409;84.8862
-137.4101;78.5684
-194.9275;79.5089
-214.2857;82.7542
-186.0000;86.8936
-152.0833;82.7250
-178.9855;81.8374
-169.2308;79.9321
-206.9767;83.7621
-169.5364;81.7369
-169.2308;82.7323
-196.8254;80.0758
-188.7500;82.1368
-164.9635;80.9141
-153.3333;83.5118
-158.8235;78.5956
-208.0000;83.1489
-185.4430;82.1520
-187.3134;82.3331
-150.7353;78.1303
-175.0000;81.8220
-188.2759;81.3163
-181.0219;81.8451
-193.3333;81.8605
-185.1852;78.6047
-202.8986;79.0432
-160.8974;82.6365
-168.8889;80.0000
-165.2482;82.7469
-182.6389;82.2581
-182.2368;81.7291
-180.6897;85.9873
-171.1268;79.9406
-187.9195;81.2846
-256.7568;83.6310
-207.3529;77.1997
-191.3907;79.8638
-224.4604;80.4320
-219.3548;80.7676
-192.8571;83.1202
-140.1408;79.0076
-171.2329;80.8411
-172.8682;76.3391
-131.1594;78.5775
-223.0769;84.5991
-173.0496;78.5502
-141.0959;80.8411
-160.1351;78.4864
-255.3846;83.2911
-133.3333;78.6318
-207.3529;80.9222
-131.9728;81.3005
-169.6774;83.5821
-192.8571;85.9335
-197.5410;78.2590
-221.9512;77.7871
-266.6667;85.9395
-215.3846;80.8655
-173.0496;80.8817
-172.9927;78.1210
-192.8571;82.1824
-191.6667;80.9544
-208.0000;80.5474
-191.6667;79.0963
-169.5364;81.2686
-140.6250;77.2766
-198.6755;84.5466
-229.1971;85.5692
-171.1268;80.4071
-193.7888;83.5400
-182.4324;82.6956
-199.3197;83.1704
-175.0000;80.4569
-161.1511;78.5684
-188.4146;83.0479
-173.2026;79.8466
-178.6667;84.5532
-184.6154;80.8655
-176.9231;82.7323
-141.8440;80.4154
-161.1511;82.7615
-209.6296;83.2558
-138.4615;81.3322
-146.9388;81.3005
-236.1111;85.9932
-155.3571;77.8894
-146.9388;76.6256
-229.1971;82.7761
-175.0000;80.3905
-251.3889;85.0594
-231.6176;84.1794
-137.8378;82.2279
-225.6000;81.0105
-218.2390;84.0239
-207.1429;84.0580
-226.5625;81.4503
-144.4444;78.5229
-184.6154;81.3322
-159.2857;80.8898
-196.7105;81.7291
-178.8732;82.2731
-132.0313;77.7403
-202.1127;82.7396
-219.5946;83.6310
-167.5676;78.9541
-182.8571;81.8220
-171.0145;78.5775
-189.8649;82.2279
-218.6207;80.8493
-226.2069;82.2505
-210.6870;78.1764
-206.3291;83.0914
-161.1511;79.9661
-166.9118;79.5262
-190.9677;83.5821
-251.0638;78.5502
-204.7297;79.8895
-69.8529;76.2690
-164.6617;80.0169
-197.2973;83.1633
-169.3878;81.3005
-210.2564;78.4130
-185.1852;81.8605
-250.3704;82.3256
-193.8356;85.0467
-186.0000;81.2766
-184.6154;80.8655
-190.2778;84.1256
-153.8462;81.3322
-123.0769;81.7989
-144.4444;80.4651
-202.1127;82.2731
-200.0000;82.3480
-185.7143;80.7758
-217.6056;82.2731
-186.6197;80.8736
-218.8406;83.2345
-156.9343;80.4486
-190.1840;82.1138
-193.3333;78.1395
-221.1679;80.9141
-197.0803;76.7245
-155.0725;80.9060
-217.7778;78.6047
-178.7671;80.3738
-198.4496;83.7621
-132.6923;81.6980
-178.6667;84.0851
-189.4737;85.0085
-158.3893;82.6882
-214.2857;84.6186
-205.5556;82.3926
-243.2624;85.0784
-184.3537;83.1704
-204.0650;79.6382
-186.6197;81.8066
-208.6331;79.9661
-128.1481;78.1395
-164.9635;77.6555
-197.2973;83.6310
-137.4101;78.5684
-214.2857;82.3405
-157.8125;77.2766
-186.6197;82.2731
-193.8931;81.4268
-178.7671;80.3738
-231.5068;83.1776
-224.4604;84.6252
-196.4539;82.2806
-140.1408;79.4741
-164.0000;80.3404
-207.3529;81.8528
-146.2687;76.7540
-232.5581;80.5146
-172.9323;80.9463
-208.6331;81.8297
-195.1220;80.5637
-169.2308;83.1990
-128.4615;79.5781
-283.3333;86.0642
-177.0370;80.4651
-145.4545;79.1929
-121.4765;84.0919
-210.6870;82.8198
-193.3333;80.0000
-210.0671;83.1561
-202.1127;84.6056
-168.7023;80.0338
-228.3582;79.5435
-162.6866;80.9383
-171.2329;80.8411
-159.8425;80.9945
-199.3197;82.2354
-158.3893;78.4772
-142.7586;81.7834
-135.1724;78.5138
-137.8378;80.8248
-145.2703;80.3571
-101.5267;78.6408
-175.0000;77.2382
-214.2857;82.7542
-289.5833;82.7250
-233.7931;82.7176
-208.3333;80.4899
-156.1644;78.9720
-241.0853;80.5146
-246.5753;77.1028
-194.3662;78.0746
-238.4615;81.7989
-243.7500;81.9140
-247.7941;80.4569
-199.3671;82.6217
-147.8873;78.0746
-230.0000;82.7542
-189.8649;81.2925
-141.2903;80.7676
-204.1176;85.3648
-146.1538;78.5320
-229.1971;79.9831
-223.0769;79.9321
-205.9603;82.6735
-191.3907;82.2052
-202.6846;83.6240
-158.3893;83.6240
-230.7692;83.6657
-223.5294;86.8769
-190.7143;81.3559
-120.0000;77.2093
-175.0000;79.9236
-198.6755;83.1418
-175.0000;79.1667
-201.3699;84.5794
-178.9855;80.4403
-167.7632;81.7291
-215.4412;83.2487
-149.6454;78.5502
-234.4595;82.6956
-230.8271;83.2700
-258.1395;81.4424
-168.8889;78.1395
-188.6525;83.2132
-209.6296;83.7209
-290.5797;86.0288
-209.3750;82.1368
-160.1351;78.4864
-164.9635;80.4486
-175.0000;79.9576
-211.8110;80.9945
-213.0769;79.5781
-179.3651;81.9292
-118.5430;81.7369
-227.0270;83.6310
-158.8235;80.4569
